molecule_chembl_id,number_of_measurements,mean_pIC50,median_pIC50,min_pIC50,max_pIC50,std_pIC50,mean_IC50_nM,min_IC50_nM,max_IC50_nM,unique_assays,unique_documents,unique_SMILES,pIC50_range,variability,multiple_assays,multiple_documents,multiple_SMILES
CHEMBL4069245,2,4.682258126592544,4.682258126592544,4.665546248849069,4.698970004336019,0.023634164157543328,20800.0,20000.0,21600.0,2,1,1,0.033423755486949425,Low,True,False,False
CHEMBL2046889,2,7.784760906033978,7.784760906033978,7.769551078621726,7.79997073344623,0.02150994420776096,16.425,15.85,17.0,1,1,1,0.03041965482450415,Low,False,False,False
CHEMBL5396132,2,4.537860356969059,4.537860356969059,4.522878745280337,4.552841968657781,0.021187198436397353,29000.0,28000.0,30000.0,2,1,1,0.02996322337744317,Low,True,False,False
CHEMBL3929578,2,4.690625659270356,4.690625659270356,4.675717544702307,4.705533773838407,0.021083257811548337,20400.0,19700.0,21100.0,2,1,1,0.029816229136099714,Low,True,False,False
CHEMBL4084845,2,5.508864383480216,5.508864383480216,5.494850021680094,5.522878745280337,0.01981930052573572,3100.0,3000.0,3200.0,2,2,1,0.028028723600243666,Low,True,True,False
CHEMBL1824043,2,5.058169282423191,5.058169282423191,5.045757490560675,5.070581074285707,0.017552924385322393,8750.0,8500.0,9000.0,2,2,1,0.02482358372503235,Low,True,True,False
CHEMBL4751724,2,4.8980757681268825,4.8980757681268825,4.886056647693163,4.910094888560602,0.016997603125161635,12650.0,12300.0,13000.0,2,1,1,0.024038240867438887,Low,True,False,False
CHEMBL4848514,2,5.2637680516965055,5.2637680516965055,5.251811972993799,5.275724130399211,0.016908448654166297,5450.0,5300.0,5600.0,2,1,1,0.023912157405411527,Low,True,False,False
CHEMBL2216904,2,5.029343687319669,5.029343687319669,5.017728766960431,5.040958607678906,0.016425977897917055,9350.0,9100.0,9600.0,2,1,1,0.023229840718475003,Low,True,False,False
CHEMBL1813065,2,5.011138197355576,5.011138197355576,5.0,5.022276394711152,0.015751789760643998,9750.0,9500.0,10000.0,2,2,1,0.022276394711152392,Low,True,True,False
CHEMBL3707392,2,5.232986946971932,5.232986946971932,5.221848749616356,5.2441251443275085,0.015751789760643998,5850.0,5700.0,6000.0,2,2,1,0.022276394711152392,Low,True,True,False
CHEMBL3221523,2,4.7106232338021,4.7106232338021,4.70000006855703,4.721246399047171,0.015023424364909612,19476.309999999998,19000.0,19952.62,1,1,1,0.021246330490141574,Low,False,False,False
CHEMBL5414274,2,5.667679012221937,5.667679012221937,5.657577319177793,5.6777807052660805,0.014285951305957757,2150.0,2100.0,2200.0,1,1,1,0.02020338608828709,Low,False,False,False
CHEMBL511142,2,5.109999942516765,5.109999942516765,5.100000128334196,5.119999756699334,0.01414187283819992,7764.53,7585.78,7943.28,2,2,1,0.019999628365138022,Low,True,True,False
CHEMBL2046893,2,8.609884561611619,8.609884561611619,8.599980364934842,8.619788758288394,0.014006649264706373,2.456,2.4,2.512,1,1,1,0.01980839335355178,Low,False,False,False
CHEMBL4081080,2,7.164413578642458,7.164413578642458,7.154901959985743,7.173925197299173,0.013451460104447335,68.5,67.0,70.0,2,2,1,0.01902323731343003,Low,True,True,False
CHEMBL3946901,2,6.689484600035645,6.689484600035645,6.679999195735272,6.698970004336019,0.013414387406180096,204.465,200.0,208.93,1,1,1,0.018970808600746736,Low,False,False,False
CHEMBL6043476,2,4.9300604567993815,4.9300604567993815,4.920818753952375,4.939302159646388,0.01306974150565885,11750.0,11500.0,12000.0,2,1,1,0.0184834056940133,Low,True,False,False
CHEMBL2046895,2,6.708345284371319,6.708345284371319,6.699991797446187,6.71669877129645,0.011813614502626808,195.765,192.0,199.53,1,1,1,0.016706973850262763,Low,False,False,False
CHEMBL4103004,2,5.094279528162921,5.094279528162921,5.086186147616283,5.102372908709558,0.011445768534501242,8050.0,7900.0,8200.0,2,1,1,0.016186761093274882,Low,True,False,False
CHEMBL4517408,2,5.088915960315991,5.088915960315991,5.080921907623926,5.096910013008056,0.01130529773544346,8150.0,8000.0,8300.0,2,2,1,0.01598810538412998,Low,True,True,False
CHEMBL4851581,2,5.22921037802671,5.22921037802671,5.221848749616356,5.236572006437063,0.010410914739072984,5900.0,5800.0,6000.0,2,2,1,0.014723256820706965,Low,True,True,False
CHEMBL4633136,2,4.831270369354671,4.831270369354671,4.823908740944319,4.838631997765025,0.01041091473907267,14750.0,14500.0,15000.0,2,2,1,0.014723256820706077,Low,True,True,False
CHEMBL4540218,2,5.9643035166248355,5.9643035166248355,5.958607314841775,5.969999718407896,0.00805564581561846,1085.76,1071.52,1100.0,1,1,1,0.0113924035661217,Low,False,False,False
CHEMBL1951415,2,4.563078233388282,4.563078233388282,4.557520230935552,4.568636235841013,0.007860202448354909,27350.0,27000.0,27700.0,2,1,1,0.011116004905461274,Low,True,False,False
CHEMBL3938107,2,5.915409160019882,5.915409160019882,5.90999956608739,5.920818753952375,0.007650321106262124,1215.135,1200.0,1230.27,1,1,1,0.010819187864984592,Low,False,False,False
CHEMBL4641082,2,5.392578075976151,5.392578075976151,5.3872161432802645,5.3979400086720375,0.007582917939054383,4050.0,4000.0,4100.0,2,2,1,0.010723865391772947,Low,True,True,False
CHEMBL4633141,2,4.881102503363039,4.881102503363039,4.876148359032914,4.886056647693163,0.007006218101615729,13150.0,13000.0,13300.0,2,2,1,0.009908288660248843,Low,True,True,False
CHEMBL5088392,2,5.04098483160756,5.04098483160756,5.036212172654444,5.045757490560675,0.0067495590200768694,9100.0,9000.0,9200.0,2,1,1,0.009545317906230366,Low,True,False,False
CHEMBL559251,2,5.263621775341393,5.263621775341393,5.259637310505756,5.267606240177031,0.005634884209357272,5450.0,5400.0,5500.0,2,2,1,0.007968929671275049,Low,True,True,False
CHEMBL2046890,2,7.203789475628806,7.203789475628806,7.199970640755866,7.207608310501746,0.005400648069774756,62.55,62.0,63.1,1,1,1,0.0076376697458799825,Low,False,False,False
CHEMBL3921885,2,5.5564208820982826,5.5564208820982826,5.552841968657781,5.5599997955387845,0.005061347926117263,2777.115,2754.23,2800.0,1,1,1,0.00715782688100397,Low,False,False,False
CHEMBL1957002,2,5.02343597906928,5.02343597906928,5.019999811738259,5.026872146400301,0.004859474442112993,9474.965,9400.0,9549.93,1,1,1,0.006872334662041624,Low,False,False,False
CHEMBL4554053,2,5.452966216037528,5.452966216037528,5.450000476425332,5.455931955649724,0.0041941891820347615,3524.065,3500.0,3548.13,1,1,1,0.005931479224392078,Low,False,False,False
CHEMBL4635680,2,4.654636228064817,4.654636228064817,4.651695136951839,4.657577319177793,0.004159330940146773,22150.0,22000.0,22300.0,2,2,1,0.005882182225954047,Low,True,True,False
CHEMBL243001,2,5.792940021707611,5.792940021707611,5.790000026071146,5.795880017344075,0.004157781702405688,1610.905,1600.0,1621.81,1,1,1,0.0058799912729288195,Low,False,False,False
CHEMBL12780,2,8.157460701153699,8.157460701153699,8.154901959985743,8.160019442321657,0.0036186064623275733,6.959,6.918,7.0,2,2,1,0.005117482335913692,Low,True,True,False
CHEMBL300927,2,4.127469380402163,4.127469380402163,4.1249387366083,4.130000024196025,0.003578870774815144,74565.51000000001,74131.02,75000.0,2,2,1,0.005061287587724728,Low,True,True,False
CHEMBL1956988,2,5.492424780623096,5.492424780623096,5.489999539566098,5.494850021680094,0.003429808794830688,3217.9700000000003,3200.0,3235.94,1,1,1,0.00485048211399608,Low,False,False,False
CHEMBL2046894,2,5.102288791147394,5.102288791147394,5.100000128334196,5.104577453960593,0.0032366579901238167,7901.639999999999,7860.0,7943.28,1,1,1,0.004577325626396345,Low,False,False,False
CHEMBL443476,2,7.0577495864210835,7.0577495864210835,7.055517327849831,7.059981844992337,0.003156890346190018,87.55,87.1,88.0,2,2,1,0.004464517142506175,Low,True,True,False
CHEMBL4798032,2,4.997839313108679,4.997839313108679,4.995678626217358,5.0,0.003055672705747741,10050.0,10000.0,10100.0,2,2,1,0.0043213737826421905,Low,True,True,False
CHEMBL4473519,2,5.277862255635183,5.277862255635183,5.275724130399211,5.280000380871156,0.0030237657067650474,5274.035,5248.07,5300.0,1,1,1,0.004276250471945353,Low,False,False,False
CHEMBL53871,2,4.802050200164606,4.802050200164606,4.800000052738446,4.804100347590766,0.0028993462949395274,15774.465,15700.0,15848.93,2,2,1,0.004100294852319664,Low,True,True,False
CHEMBL1956999,2,6.888036676436635,6.888036676436635,6.886056647693163,6.890016705180107,0.002800183502906858,129.41,128.82,130.0,1,1,1,0.0039600574869442795,Low,False,False,False
CHEMBL1956991,2,5.888028248280025,5.888028248280025,5.886056647693163,5.889999848866887,0.0027882642895232595,1294.125,1288.25,1300.0,1,1,1,0.0039432011737243755,Low,False,False,False
CHEMBL1956998,2,5.888028248280025,5.888028248280025,5.886056647693163,5.889999848866887,0.0027882642895232595,1294.125,1288.25,1300.0,1,1,1,0.0039432011737243755,Low,False,False,False
CHEMBL439849,2,5.2537594949355615,5.2537594949355615,5.251811972993799,5.255707016877324,0.0027542119430592543,5575.0,5550.0,5600.0,2,2,1,0.0038950438835243517,Low,True,True,False
CHEMBL4517296,2,5.191910090037293,5.191910090037293,5.190000154058473,5.1938200260161125,0.0027010573645108683,6428.27,6400.0,6456.54,1,1,1,0.0038198719576394424,Low,False,False,False
CHEMBL52999,2,7.44183562515991,7.44183562515991,7.439973751087107,7.443697499232712,0.002633087565188087,36.155,36.0,36.31,2,2,1,0.0037237481456049437,Low,True,True,False
CHEMBL1956995,2,4.868230526915262,4.868230526915262,4.866461091629782,4.869999962200743,0.0025023593784682875,13544.814999999999,13489.63,13600.0,1,1,1,0.003538870570960917,Low,False,False,False
CHEMBL284348,2,2.3582736618763778,2.3582736618763778,2.356547323513812,2.3600000002389434,0.002441411125585287,4382579.16,4365158.32,4400000.0,2,2,1,0.003452676725131276,Low,True,True,False
CHEMBL716,2,5.238285979572167,5.238285979572167,5.236572006437063,5.239999952707271,0.002423924053207708,5777.2,5754.4,5800.0,2,2,1,0.0034279462702082597,Low,True,True,False
CHEMBL1824044,2,4.887733468696958,4.887733468696958,4.886056647693163,4.889410289700751,0.0023713830052373287,12950.0,12900.0,13000.0,2,2,1,0.0033536420075881423,Low,True,True,False
CHEMBL53661,2,6.8616372411120725,6.8616372411120725,6.859995049380551,6.863279432843593,0.002322409818733991,137.51999999999998,137.0,138.04,2,2,1,0.003284383463042495,Low,True,True,False
CHEMBL1957004,2,4.791587075019647,4.791587075019647,4.790000026071145,4.79317412396815,0.002244426147122322,16159.05,16100.0,16218.1,1,1,1,0.003174097897004735,Low,False,False,False
CHEMBL4641148,2,4.385633045811932,4.385633045811932,4.384049948343599,4.3872161432802645,0.0022388379102742002,41150.0,41000.0,41300.0,2,2,1,0.0031661949366652564,Low,True,True,False
CHEMBL4565200,2,6.551419669242297,6.551419669242297,6.549997369826814,6.552841968657781,0.0020114351231318513,280.91999999999996,280.0,281.84,1,1,1,0.0028445988309666603,Low,False,False,False
CHEMBL52832,2,6.338620224107771,6.338620224107771,6.337242168318426,6.339998279897117,0.0019488651869991203,458.54499999999996,457.09,460.0,2,2,1,0.002756111578690934,Low,True,True,False
CHEMBL415944,2,6.881357226133084,6.881357226133084,6.879985747921933,6.882728704344236,0.0019395630867094387,131.41500000000002,131.0,131.83,2,2,1,0.0027429564223027114,Low,True,True,False
CHEMBL55835,2,6.2386606944899174,6.2386606944899174,6.237321436272564,6.239999952707271,0.0018939971345012176,577.22,575.44,579.0,2,2,1,0.0026785164347069568,Low,True,True,False
CHEMBL4638321,2,4.308478500347128,4.308478500347128,4.30715308072277,4.309803919971486,0.001874426408602464,49150.0,49000.0,49300.0,2,2,1,0.002650839248715897,Low,True,True,False
CHEMBL298978,2,8.208802395055628,8.208802395055628,8.207608310501746,8.20999647960951,0.0016886905707202014,6.183,6.166,6.2,2,2,1,0.002388169107764071,Low,True,True,False
CHEMBL43,2,6.678889950500676,6.678889950500676,6.6777807052660805,6.679999195735272,0.0015687096547630608,209.465,208.93,210.0,2,2,1,0.0022184904691915364,Low,True,True,False
CHEMBL4640061,2,4.310692048984388,4.310692048984388,4.309803919971486,4.311580177997289,0.0012560040951822926,48900.0,48800.0,49000.0,2,2,1,0.001776258025802946,Low,True,True,False
CHEMBL301956,2,7.9593983803467125,7.9593983803467125,7.958607314841775,7.96018944585165,0.001118735565807763,10.98,10.96,11.0,2,2,1,0.0015821310098749208,Low,True,True,False
CHEMBL1956989,2,5.509318832137387,5.509318832137387,5.508638306165727,5.509999358109048,0.0009624090586696674,3095.15,3090.3,3100.0,1,1,1,0.0013610519433209234,Low,False,False,False
CHEMBL60889,2,5.319379423197597,5.319379423197597,5.318758762624412,5.320000083770781,0.0008777466002273792,4793.15,4786.3,4800.0,2,2,1,0.0012413211463684348,Low,True,True,False
CHEMBL3814424,2,5.43121218315898,5.43121218315898,5.430626090384954,5.431798275933005,0.0008288603498354862,3705.0,3700.0,3710.0,2,2,1,0.0011721855480510968,Low,True,True,False
CHEMBL556312,2,7.629487265191106,7.629487265191106,7.628932137728263,7.630042392653947,0.0007850687867964957,23.47,23.44,23.5,2,2,1,0.00111025492568384,Low,True,True,False
CHEMBL3091687,2,5.050122569489481,5.050122569489481,5.049635145623877,5.050609993355087,0.0006893214413631741,8910.0,8900.0,8920.0,2,2,1,0.0009748477312099268,Low,True,True,False
CHEMBL4636306,2,4.327440617467693,4.327440617467693,4.326979092871103,4.327902142064283,0.0006526943438660221,47050.0,47000.0,47100.0,2,2,1,0.000923049193179537,Low,True,True,False
CHEMBL488468,2,5.713993110622622,5.713993110622622,5.713543530253017,5.714442690992226,0.0006358026560714191,1932.0,1930.0,1934.0,2,2,1,0.0008991607392090373,Low,True,True,False
CHEMBL1095819,2,6.142366119424651,6.142366119424651,6.142064735280571,6.142667503568731,0.0004262215440424369,720.5,720.0,721.0,2,2,1,0.0006027682881599716,Low,True,True,False
CHEMBL4099387,2,6.060241268734609,6.060241268734609,6.060001790087838,6.060480747381382,0.0003386739501641673,870.48,870.0,870.96,1,1,1,0.00047895729354419103,Low,False,False,False
CHEMBL4465428,2,3.9505881823674223,3.9505881823674223,3.9503943874050265,3.950781977329818,0.00027406746413972304,112050.0,112000.0,112100.0,2,2,1,0.00038758992479159815,Low,True,True,False
CHEMBL3323084,2,4.920999785426764,4.920999785426764,4.920818753952375,4.921180816901152,0.00025601716629618097,11995.0,11990.0,12000.0,2,1,1,0.0003620629487768312,Low,True,False,False
CHEMBL273235,2,6.69018895189646,6.69018895189646,6.69000807121882,6.690369832574101,0.00025580390749034343,204.08499999999998,204.0,204.17,2,2,1,0.0003617613552808763,Low,True,True,False
CHEMBL1957012,2,4.600163176562569,4.600163176562569,4.600000074606178,4.600326278518962,0.00023066099877933676,25109.43,25100.0,25118.86,1,1,1,0.0003262039127838179,Low,False,False,False
CHEMBL1957001,2,5.619894643379946,5.619894643379946,5.619788758288394,5.620000528471499,0.00014974413252668436,2399.415,2398.83,2400.0,1,1,1,0.00021177018310503115,Low,False,False,False
CHEMBL1688,2,3.8751699320367345,3.8751699320367345,3.8751698505861407,3.875170013487328,1.151885339798256e-07,133299.975,133299.95,133300.0,1,1,1,1.6290118720618807e-07,Low,False,False,False
CHEMBL1080787,2,4.698970004336019,4.698970004336019,4.698970004336019,4.698970004336019,0.0,20000.0,20000.0,20000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1082723,2,4.516555351901465,4.516555351901465,4.516555351901465,4.516555351901465,0.0,30440.0,30440.0,30440.0,2,2,1,0.0,Low,True,True,False
CHEMBL1088949,2,5.318758762624412,5.318758762624412,5.318758762624412,5.318758762624412,0.0,4800.0,4800.0,4800.0,2,2,1,0.0,Low,True,True,False
CHEMBL1089078,2,5.103473782510445,5.103473782510445,5.103473782510445,5.103473782510445,0.0,7880.0,7880.0,7880.0,2,2,1,0.0,Low,True,True,False
CHEMBL1091605,2,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,0.0,30000.0,30000.0,30000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1091834,2,5.41907502432438,5.41907502432438,5.41907502432438,5.41907502432438,0.0,3810.0,3810.0,3810.0,2,2,1,0.0,Low,True,True,False
CHEMBL1091836,2,6.415668775632469,6.415668775632469,6.415668775632469,6.415668775632469,0.0,384.0,384.0,384.0,2,2,1,0.0,Low,True,True,False
CHEMBL1092105,2,5.177178354696896,5.177178354696896,5.177178354696896,5.177178354696896,0.0,6650.0,6650.0,6650.0,2,2,1,0.0,Low,True,True,False
CHEMBL1092106,2,5.036684488613888,5.036684488613888,5.036684488613888,5.036684488613888,0.0,9190.0,9190.0,9190.0,2,2,1,0.0,Low,True,True,False
CHEMBL1092108,2,5.636388020107855,5.636388020107855,5.636388020107855,5.636388020107855,0.0,2310.0,2310.0,2310.0,2,2,1,0.0,Low,True,True,False
CHEMBL1092109,2,4.860120913598763,4.860120913598763,4.860120913598763,4.860120913598763,0.0,13800.0,13800.0,13800.0,2,2,1,0.0,Low,True,True,False
CHEMBL1093113,2,4.896196279044043,4.896196279044043,4.896196279044043,4.896196279044043,0.0,12700.0,12700.0,12700.0,2,2,1,0.0,Low,True,True,False
CHEMBL1093696,2,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,0.0,12000.0,12000.0,12000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1094028,2,6.7495799976911055,6.7495799976911055,6.7495799976911055,6.7495799976911055,0.0,178.0,178.0,178.0,2,2,1,0.0,Low,True,True,False
CHEMBL1094029,2,6.72584215073632,6.72584215073632,6.72584215073632,6.72584215073632,0.0,188.0,188.0,188.0,2,2,1,0.0,Low,True,True,False
CHEMBL1094030,2,6.694648630553376,6.694648630553376,6.694648630553376,6.694648630553376,0.0,202.0,202.0,202.0,2,2,1,0.0,Low,True,True,False
CHEMBL1214598,2,6.267606240177031,6.267606240177031,6.267606240177031,6.267606240177031,0.0,540.0,540.0,540.0,2,1,1,0.0,Low,True,False,False
CHEMBL12186,2,8.0,8.0,8.0,8.0,0.0,10.0,10.0,10.0,2,2,1,0.0,Low,True,True,False
CHEMBL1230468,2,4.552841968657781,4.552841968657781,4.552841968657781,4.552841968657781,0.0,28000.0,28000.0,28000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1236904,2,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,0.0,3000.0,3000.0,3000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1614712,2,6.886056647693163,6.886056647693163,6.886056647693163,6.886056647693163,0.0,130.0,130.0,130.0,2,2,1,0.0,Low,True,True,False
CHEMBL163238,2,4.6899999882307535,4.6899999882307535,4.6899999882307535,4.6899999882307535,0.0,20417.38,20417.38,20417.38,2,2,1,0.0,Low,True,True,False
CHEMBL1642258,2,5.4089353929735005,5.4089353929735005,5.4089353929735005,5.4089353929735005,0.0,3900.0,3900.0,3900.0,2,2,1,0.0,Low,True,True,False
CHEMBL1683351,2,5.130768280269024,5.130768280269024,5.130768280269024,5.130768280269024,0.0,7400.0,7400.0,7400.0,2,2,1,0.0,Low,True,True,False
CHEMBL16900,2,5.221848749616356,5.221848749616356,5.221848749616356,5.221848749616356,0.0,6000.0,6000.0,6000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1824041,2,4.3872161432802645,4.3872161432802645,4.3872161432802645,4.3872161432802645,0.0,41000.0,41000.0,41000.0,2,2,1,0.0,Low,True,True,False
CHEMBL1916542,2,4.721246399047171,4.721246399047171,4.721246399047171,4.721246399047171,0.0,19000.0,19000.0,19000.0,2,2,1,0.0,Low,True,True,False
